,ep_name,face_id,character_name,time,x1,y1,x2,y2,direc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
15,Empire_S04E01,590.0,Cookie,1407.281,0.6659999999999999,0.215,0.777,0.415,forward+backward,-0.1215,0.0807,0.02707,-0.03224,-0.05399,-0.13276,-0.0021,-0.18405,0.1684,-0.02253,0.21271,-0.13551,-0.30135,-0.02952,-0.10901,0.20208,-0.17703,-0.14374,-0.02795,0.00185,0.10874,-0.06217,0.04723,0.16826,-0.06251,-0.27544,-0.10283,-0.10997,0.04104,-0.03574,0.01538,0.0743,-0.2022,-0.06373999999999999,0.06043,0.04319,0.04282,-0.09441,0.19483,-0.07447000000000001,-0.27198,-0.12126,0.10398,0.25213,0.11873,0.04432,-0.00579,-0.08107,0.08422,-0.22617,-0.07087,0.17095,0.05368,0.03908,0.01163,-0.16921,0.1042,0.10701,-0.26684,-0.00043,0.08900000000000001,-0.07342,0.01407,-0.06337999999999999,0.21771,0.03408,-0.15138,-0.10171,0.15350999999999998,-0.21717,0.034789999999999995,0.0977,-0.12046,-0.2323,-0.29302,-0.07718,0.40384,0.13086,-0.08288999999999999,0.11525,-0.08413999999999999,-0.008029999999999999,0.02189,0.08423,-0.03538,0.12149,-0.12730999999999998,-0.00677,0.17228,-0.07594,0.0822,0.28964,-0.04378,-0.034960000000000005,-0.00834,0.08327999999999999,-0.08106000000000001,0.01153,-0.11128,0.03086,-0.016659999999999998,-0.04081,0.06343,0.03742,-0.22055,0.01449,0.01334,-0.00249,-0.06579,0.00263,-0.10166,-0.10606,0.12794,-0.27365,0.155,0.19319,0.044,0.08263999999999999,0.01012,0.05486,0.00196,-0.10303,-0.08575,-0.05736,0.09098,-0.09077,0.02489,-0.02224
16,Empire_S04E05,259.0,Cookie,499.958,0.455,0.231,0.588,0.465,forward+backward,-0.14513,0.11536,0.04245,-0.03578,-0.07589,-0.15705999999999998,0.04113,-0.1617,0.18475,-0.0756,0.17251,-0.09141,-0.2513,-0.02066,-0.14928,0.19576,-0.14151,-0.18027,-0.04385,-0.03528,0.10007,-0.03461,0.02593,0.13423,-0.05074,-0.27889,-0.0962,-0.11449,0.01922,-0.01107,0.07107000000000001,0.10225,-0.22677,-0.07132000000000001,-0.00928,-0.00596,0.02557,0.00033,0.23501,-0.06551,-0.26351,-0.14169,0.12497,0.27696,0.145,0.07675,-0.01804,-0.04097,0.0244,-0.19435,-0.04533,0.15524000000000002,0.04769,0.07265,-0.02485,-0.15277000000000002,0.08267999999999999,0.02638,-0.21978000000000006,-0.004070000000000001,0.05682,-0.12583,-0.06981,-0.03356,0.31341,0.025480000000000003,-0.1092,-0.11664,0.2381,-0.25616,-0.04026,0.05861,-0.11846,-0.12637,-0.3116,-0.06212,0.40151,0.10879,-0.08287,0.1495,-0.1086,0.0053100000000000005,0.02737,0.08564,-0.054770000000000006,0.10193,-0.09015,-0.03555,0.17057999999999998,-0.06043,-0.02483,0.22157,-0.01793,-0.03036,0.02292,0.02411,-0.04536,-0.01193,-0.14581,-0.0014199999999999998,0.035480000000000005,-0.01993,0.01294,0.08417000000000001,-0.19624,0.06427000000000001,0.01035,0.02125,-0.04699,0.08592999999999999,-0.14384,-0.14620999999999998,0.13959000000000002,-0.17962,0.22353,0.16597,-0.01008,0.09021,0.07516,0.09557,-0.0075200000000000015,-0.035789999999999995,-0.11617,-0.08715,0.14515,-0.09608,0.10378,0.03543
17,Empire_S04E06,443.0,Andre,388.138,0.8640000000000001,0.343,0.898,0.403,detection,-0.04937,0.05283,0.11308,-0.02263,-0.05699,-0.00121,-0.03621,-0.12317,0.1001,-0.00938,0.29058,-0.04709,-0.22817,-0.061120000000000015,0.00045,0.10796,-0.19728,-0.0552,-0.00864,-0.03692,0.0305,0.03948,0.04515,-0.02344,-0.1362,-0.3105,-0.14515999999999998,-0.14926,-0.00317,-0.08195,0.0078,0.01836,-0.17393,-0.07665,-0.00646,0.02884,-0.11593,-0.08572,0.21565,0.05881,-0.11524,0.02473,0.0312,0.2622,0.16272,0.014730000000000004,0.052570000000000006,-0.08854,0.11253,-0.17951,0.10026,0.15757000000000002,0.17885,0.09994,-0.01158,-0.10266,0.02179,0.14601,-0.23106,0.12005,0.09827,-0.07011,0.01575,0.02612,0.20262,0.10736,-0.09236,-0.08807999999999999,0.1871,-0.05051,-0.06527999999999999,0.0568,-0.18759,-0.21624,-0.25654,0.04716,0.37024,-0.00938,-0.19353,-0.04504,-0.12611,-0.0574,0.02685,0.12634,-0.00269,-0.030930000000000006,-0.09085,0.03843,0.18936,-0.10558,-0.00525,0.26157,0.02486,-0.00287,0.07432000000000001,0.07887000000000001,-0.06486,0.00243,-0.10474,-0.03741,0.00118,-0.10804,-0.016890000000000002,0.09726,-0.17899,0.19119,0.05631,-0.03584,0.00392,-0.10692,-0.02485,-0.06477000000000001,0.19571,-0.24232,0.15979000000000002,0.14342,0.0131,0.14814000000000002,-0.02307,0.11031,-0.05629,-0.06417,-0.19315,-0.01178,0.00592,0.06251,-0.01296,0.05189
21,Empire_S04E06,672.0,Cookie,617.617,0.391,0.201,0.5329999999999999,0.454,forward,-0.02884,0.11102,0.03329,-0.01623,-0.09734,-0.035289999999999995,-0.05834,-0.02281,0.14831,-0.00972,0.25181,0.01346,-0.22194,-0.04955,0.00563,0.07123,-0.15629,-0.04639,-0.11909000000000003,-0.12727,0.03543,0.0073700000000000015,0.02686,0.0222,-0.15241,-0.22723,-0.07089,-0.14257999999999998,0.11757,-0.19457,0.01627,0.02391,-0.15773,-0.0538,-0.031810000000000005,0.0058200000000000005,0.00526,-0.08801,0.12348,-0.03944,-0.11704,-0.007640000000000002,-0.02562,0.25438,0.173,0.03692,0.0259,-0.04508,0.07139,-0.25947,0.02306,0.13985999999999998,0.01779,0.10998,0.07973999999999999,-0.20085,0.02893,0.10917,-0.15424000000000002,0.04179,0.01926,-0.01938,-0.02532,-0.11602,0.23516,0.08497,-0.09531,-0.12883,0.1286,-0.14015,-0.02897,0.11627,-0.10458,-0.15936,-0.22568,0.09893,0.34672,0.18258,-0.16648,0.03561,-0.13783,-0.01265,-0.01415,-0.02033,-0.06667000000000001,0.01172,-0.10149,0.04311,0.16615,-0.07615,0.04603,0.22638000000000005,-0.01192,-0.012,0.00394,0.0231,-0.11565,0.03477,-0.04092,0.023180000000000003,0.11981,-0.15672,0.018580000000000003,0.08578,-0.17733,0.1426,0.00072,-0.02066,0.01067,0.03132,-0.0582,-0.03515,0.22373,-0.3083,0.26968000000000003,0.21519,0.0563,0.13915,-0.0008,0.14189000000000002,-0.06225,-0.01898,-0.10317,-0.06376,-0.00884,-0.05975,-0.07508,0.0343
22,Empire_S04E03,362.0,Cookie,985.458,0.33,0.565,0.363,0.624,backward,-0.1393,0.08886000000000001,0.02459,-0.10081,-0.0667,-0.02248,-0.02828,-0.1611,0.23258,-0.05194,0.16483,0.01411,-0.24654,-0.04998,-0.14236,0.1334,-0.13867000000000002,-0.18025,-0.01365,-0.04366,0.06482,-0.033319999999999995,0.02523,0.16115,-0.06883,-0.24793,-0.08209,-0.15315,-0.01982,-0.06576,0.06267,0.03429,-0.25502,-0.06113,0.03868,0.0321,0.01012,-0.07669,0.1587,-0.06888999999999999,-0.22002,-0.15976,0.08843999999999999,0.20059,0.21792,0.00863,-0.03942,-0.05945,0.11521,-0.20896,-0.04946,0.13510999999999998,0.11695,0.02084,0.01196,-0.22878,0.0781,0.060620000000000014,-0.24268,-0.00207,-0.03424,-0.12591,-0.08928,-0.01238,0.22221,0.07637000000000001,-0.1434,-0.19198,0.24516,-0.21694,0.0676,0.16095,-0.13005,-0.22345,-0.2059,-0.02856,0.4135,0.12799000000000002,-0.11514,0.10088,-0.10386,0.01868,-0.08936000000000001,0.10529,-0.06277,0.09386,-0.06472,-0.01589,0.12654,-0.00837,-0.02232,0.25267,-0.08807999999999999,-0.03607,0.05029,0.06801,-0.07644,0.03592,-0.12326,-0.02114,0.0076700000000000015,-0.03846,0.0469,0.07442,-0.18284,0.0499,-0.04632,-0.00054,-0.06151,-0.04338,-0.1025,-0.07939,0.18549,-0.26691,0.19912,0.13214,0.02533,0.14548,0.03186,0.06821,0.04473,-0.08597,-0.1163,-0.05199,0.0711,-0.15699000000000002,0.06174,-0.0476
23,Empire_S04E01,166.0,Lucious,311.436,0.438,0.19,0.688,0.636,forward,-0.13869,0.08545,0.16483,0.01707,0.00355,-0.05015,-0.04665,-0.18301,0.15525,-0.07574,0.33377,0.05384,-0.05509,-0.18665,0.06544,0.07171,-0.16032000000000002,-0.13723,-0.04766,-0.053070000000000006,0.04286,0.004370000000000001,0.09937,-0.02047,-0.10902,-0.33513000000000004,-0.13627,-0.20781,0.12709,-0.03892,0.02475,-0.006409999999999999,-0.18615,-0.02579,-0.05076,0.05915,-0.03947,-0.06194,0.14039,-0.0165,-0.11405,-0.0578,-0.02725,0.20722,0.22974,0.00639,0.09437,-0.0596,0.03813,-0.1291,0.09208,0.07697999999999999,0.15109,0.08146,0.10568,-0.17578,0.04701,0.04309,-0.16502999999999998,0.09637,0.04555,-0.01891,-0.04508,0.069,0.2845,0.14774,-0.06917999999999999,-0.20495,0.15483,-0.10152,-0.06661,0.15452,-0.18489,-0.15317,-0.22001,0.04112,0.42853,0.02081,-0.25151,-0.014730000000000004,-0.15736,-0.03294,0.06717000000000001,0.08943999999999999,-0.01732,-0.02858,-0.17608,-0.07733999999999999,0.16791,-0.03001,-0.05718,0.21068,-0.02835,-0.02835,0.02583,-0.01848,-0.0354,0.08942,-0.07497999999999999,-0.11401,0.009000000000000001,-0.00842,-0.07602,0.05626,-0.15063,0.15500999999999998,0.02391,0.03363,0.01005,-0.07505,-0.09343,-0.04579,0.1582,-0.27005,0.19487,0.16798,0.07218,0.17137,0.03043,0.12686,-0.01081,0.00371,-0.16921,0.03568,-0.02777,-0.044160000000000005,-0.05549,0.04991
25,Empire_S04E03,56.0,Jamal,120.375,0.252,0.142,0.353,0.322,forward+backward,-0.14742,0.15312,0.12361,0.10603,-0.04072,-0.04231,-0.05053,-0.03805,0.09514,0.02431,0.19765,-0.04265,-0.21916,-0.19497,0.05861,0.15182,-0.1845,-0.09381,-0.02843,-0.03196,0.04054,0.06833,0.06489,0.07405,-0.06268,-0.4779600000000001,-0.08161,-0.22424,0.0941,-0.12966,-0.061479999999999986,-0.0591,-0.20017,-0.07884,-0.00285,0.03603,0.05528,-0.03856,0.16604000000000002,-0.0027600000000000003,-0.15223,-0.04422,-0.01115,0.26213000000000003,0.16408,0.04816,0.01194,-0.00144,0.06268,-0.12978,0.13180999999999998,0.13656,0.1606,0.07766,0.0593,-0.13705,-0.0113,0.03267,-0.306,0.03603,0.0384,-0.04842,-0.06161000000000001,0.0008699999999999999,0.23479,0.09289,-0.09937,-0.19373,0.07073,-0.19791,0.02591,0.07886,-0.10764,-0.11496,-0.34977,0.08227000000000001,0.30675,0.09682,-0.27739,-0.03107,-0.14123,-0.04499,0.05249,0.09886,0.00671,0.02308,-0.10909,0.00863,0.02433,-0.00508,-0.04652,0.1903,-0.03973,0.00287,0.02413,0.04182,-0.08982000000000001,-0.02405,-0.01346,-0.02302,0.04413,-0.02239,-0.02627,0.041,-0.17715,0.10795,0.02655,-0.02336,0.00866,-0.016659999999999998,-0.15838,-0.07831,0.16515,-0.31979,0.26661,0.15224,-0.06161000000000001,0.16777999999999998,-0.041510000000000005,0.11175,-0.07772000000000001,-0.07707,-0.11874,-0.056129999999999985,0.07375,-0.04024,0.03733,-0.00229
26,Empire_S04E03,415.0,Jamal,1159.083,0.495,0.222,0.58,0.374,forward+backward,-0.16208,0.13896,0.10946,0.03603,0.01139,-0.0203,-0.0228,-0.0303,0.16899,0.05539,0.26401,0.0073,-0.2045,-0.11974,-0.03806,0.07113,-0.23579,-0.06721,-0.01645,-0.06921000000000001,0.01573,0.06146,0.04893,0.02345,-0.10068,-0.34906,-0.09833,-0.19214,0.12041,-0.15125,-0.00757,-0.034460000000000005,-0.20718000000000006,-0.10598,-0.06406,0.00362,0.08334,-0.0004,0.16744,0.0346,-0.09446,-0.04511,0.02831,0.34395,0.15385,0.00365,-0.00761,-0.01281,0.06011,-0.21038,0.15118,0.14597000000000002,0.19225,0.05124,0.05261,-0.10208,-0.07274,0.07302,-0.19695,0.14245,0.04927,0.04411,-0.05065,0.00367,0.19195,0.10772,-0.10502,-0.16076,0.07435,-0.13529000000000002,-0.04428,0.07492,-0.09593,-0.14585,-0.33621,0.10595999999999997,0.34422,0.05365,-0.23719,0.04747,-0.17728,-0.10257,0.02326,0.10168,-0.04771,0.09657,-0.10584,0.05283,0.09303,-0.00173,-0.057579999999999985,0.20207,-0.03115,0.01173,0.03404,0.0858,-0.07157999999999999,-0.02198,-0.1122,-0.04059,0.07342,0.00489,-0.04847,0.05604,-0.1665,0.12045,0.09038,-0.04523,0.02791,-0.02754,-0.08242999999999999,-0.07045,0.2,-0.27394,0.20801,0.12646,-0.02949,0.14824,0.01007,0.06219,8e-05,-0.01237,-0.061479999999999986,-0.032560000000000006,0.01274,-0.05583,0.00216,0.02041
27,Empire_S04E03,275.0,Thirsty,745.9169999999998,0.444,0.156,0.562,0.365,backward,0.03867,0.09223,0.06636,-0.02767,-0.07361000000000001,0.06713,-0.05297,-0.11107,0.11061,-0.17943,0.29279,0.08539,-0.17119,-0.05158,0.05929,0.16083,-0.16535,-0.1583,-0.13685,-0.06691,-0.05243,0.06962,0.01812,-0.03653,-0.11168,-0.28809,-0.05434,-0.0938,0.11323,-0.05155,0.00296,0.01649,-0.19497,0.01411,0.08761000000000001,0.06459,-0.10224,-0.01963,0.18193,-0.00135,-0.1191,0.01519,0.01867,0.18326,0.22066,0.03489,0.08635,-0.08942,0.11414,-0.27722,0.09061,0.09105,0.14573,0.13807,0.04021,-0.18331,0.03166,0.16475,-0.13393,0.13221,0.06318,-0.11733,-0.027260000000000003,0.02605,0.26251,0.049530000000000005,-0.1153,-0.20703,0.18161,-0.15346,-0.12066,0.05183,-0.12453,-0.12502,-0.29663,0.016659999999999998,0.43668,0.13433,-0.18142,0.03809,-0.04738,-0.00402,0.0191,0.08872000000000001,-0.03649,-0.13410999999999998,-0.08172,-0.00869,0.26066,-0.0416,-0.03829,0.18554,-0.05851,0.06194,0.00554,-0.00061,-0.06513,-0.02766,-0.05541,-0.05217,-0.10292,-0.06652000000000001,-0.01398,0.16391,-0.15168,0.24907,-0.11335,0.04955,0.06436,0.07977999999999999,-0.05138,-0.0715,0.1491,-0.24948,0.24553000000000005,0.22021,0.04803,0.11714,0.0591,0.14124,0.00915,0.04896,-0.27785,-0.10988,-0.03868,-0.07232000000000001,-0.005229999999999999,0.05657
28,Empire_S04E06,835.0,Becky,881.798,0.56,0.185,0.6809999999999999,0.4,detection,-0.10087,0.06427999999999999,0.04906,-0.07746,-0.08797,-0.07803,0.03178,-0.09996,0.10736,-0.11981,0.14639000000000002,-0.07748,-0.24623,-0.08235,0.06622,0.14459,-0.06423999999999999,-0.15111,-0.11649,-0.03344,-0.01038,-0.00488,0.029110000000000007,0.09427,-0.03287,-0.38893,-0.06041000000000001,-0.0638,-0.06998,-0.0229,0.01246,0.0668,-0.21843,-0.04738,-0.01014,0.03597,-0.07217,-0.05347,0.1906,-0.02075,-0.22196,-0.13932,0.03318,0.19639,0.14678,0.00223,0.04021,-0.06219,0.06625,-0.18678,0.04254,0.11609,0.11575,0.03107,0.04484,-0.08861000000000001,0.05623,0.07103999999999999,-0.20416,-0.04836,0.04849,-0.03882,-0.11254000000000003,-0.06627000000000001,0.28545,0.12446,-0.1121,-0.09023,0.19545,-0.16894,-0.04989,0.01085,-0.10494,-0.17490999999999998,-0.27967,0.00472,0.29389,0.13427999999999998,-0.20959,-0.01509,-0.09928,0.03574,0.0911,0.07189,-0.11507,0.06641,-0.04461,0.03528,0.1386,-0.016130000000000002,-0.0671,0.20307,0.03495,-0.006670000000000001,0.06821,-0.00011,-0.00112,-0.01212,-0.17344,0.02134,0.09507,-0.05513,0.00129,0.11993,-0.18961,0.13915999999999998,0.01001,-0.00289,0.027000000000000003,0.03229,-0.14060999999999998,-0.13638,0.08442999999999999,-0.18814,0.11031,0.12962,-0.04374,0.12500999999999998,0.04819,0.09838,-0.01715,-0.07524,-0.17952,-0.04562,0.17645,0.03495,0.07082999999999999,0.03125
31,Empire_S04E05,613.0,Thirsty,1122.371,0.606,0.133,0.764,0.414,forward+backward,-0.006940000000000001,0.12702,0.05217,-0.008,-0.01222,0.018580000000000003,-0.00445,-0.1762,0.16022999999999998,-0.16002,0.25852,0.0232,-0.22502,-0.02712,0.03821,0.1252,-0.21293,-0.14707,-0.10485,-0.09293,-0.02321,0.02145,0.04443,-0.01543,-0.14487,-0.26684,-0.08229,-0.1431,0.12348,-0.08198,-0.01744,-0.040760000000000005,-0.18595,-0.0069700000000000005,0.05999,-0.0066,-0.026060000000000003,-0.05388,0.21582,-0.028460000000000006,-0.16895,0.02495,0.045610000000000005,0.16074000000000002,0.19426,-0.00659,0.01704,-0.15077000000000002,0.11379,-0.19709,0.05108,0.08272,0.15317999999999998,0.10477,0.01696,-0.21793,0.03854,0.08367000000000001,-0.16146,0.1248,0.11703,-0.12326,-0.0246,0.10844,0.18813,0.0536,-0.11615,-0.18173,0.15062,-0.16437000000000002,-0.01765,0.10774,-0.08332,-0.15886,-0.23472,-0.014519999999999996,0.45617,0.07883,-0.17632,0.00706,-0.1048,-0.01616,0.07652,0.09728,-0.0842,-0.11419,-0.08507999999999999,0.03918,0.24952,-0.01883,-0.055810000000000005,0.18491,-0.06762,0.07225,0.01846,0.07239,-0.10563,-0.008879999999999999,-0.03083,-0.01642,-0.02546,-0.1036,-0.02343,0.13699,-0.20027,0.18859,-0.03559,-0.00745,0.06319,0.055970000000000006,-0.02719,-0.01741,0.15741,-0.2913,0.26752,0.21908,0.01805,0.11181,0.01252,0.07607,0.01361,0.01061,-0.24005,-0.08732999999999999,-0.03889,-0.08806,0.04654,-0.00269
32,Empire_S04E03,355.0,Cookie,975.5,0.415,0.193,0.5589999999999999,0.451,detection,-0.12111,0.04015,0.07546,-0.04194,-0.10238,-0.13844,0.06967999999999999,-0.13102,0.22336,-0.03408,0.21296,-0.08912,-0.27219,0.01028,-0.10279,0.1679,-0.13114,-0.10534,-0.0545,-0.00826,0.0677,0.02489,0.02364,0.17726,-0.03793,-0.24075,-0.0902,-0.11607,0.00199,-0.10229,0.08154,0.0921,-0.22964,-0.09142,0.04833,0.00984,-0.01508,-0.10163,0.22707,-0.055070000000000015,-0.27892,-0.23194,0.11196,0.25484,0.15083,0.06239,-0.05183,-0.02325,0.04738,-0.24509,-0.01475,0.1155,0.08472,0.031830000000000004,0.00105,-0.25929,0.04546,0.05716,-0.18707,0.00372,0.0396,-0.10816,-0.02075,0.0053100000000000005,0.31091,0.01739,-0.14869000000000002,-0.08972000000000001,0.24521,-0.2251,0.004370000000000001,0.13764,-0.14481,-0.18604,-0.29405,-0.08023999999999999,0.46678,0.06642999999999999,-0.14018,0.0313,-0.15729,0.0511,-0.01077,0.12276,-0.01311,0.08422,-0.10922,-0.04594,0.18338,-0.06277999999999999,-0.047060000000000005,0.25957,-0.02699,-0.0789,0.00633,-0.00383,-0.007659999999999998,-0.02916,-0.12371,-0.02439,0.03993,-0.008759999999999999,0.01105,0.16192,-0.25425,0.057470000000000014,0.052529999999999986,-0.02319,-0.01153,0.03878,-0.15808,-0.14184000000000002,0.17745999999999998,-0.25428,0.19157,0.14507,0.00843,0.11755,-0.02046,0.11042,0.02837,-0.07479,-0.09143,-0.06458,0.09637,-0.07701000000000001,0.07353,-0.00255
33,Empire_S04E06,370.0,Andre,348.557,0.738,0.217,0.7859999999999999,0.303,backward,-0.07555,0.12929000000000002,0.11883,-0.08157,-0.02407,-0.03136,-0.01934,-0.12623,0.17557,-0.06242,0.29156,-0.0051600000000000005,-0.16983,-0.11289,0.06154,0.14198,-0.18962,-0.12609,-0.04193,-0.06782,-0.02352,-0.03215,0.08805,0.07325,-0.10066,-0.38586,-0.12184,-0.19347,0.07646,-0.03434,-0.06311,-0.04167,-0.24264,-0.12387,-0.03619,0.0316,-0.04703,-0.1141,0.22003000000000006,0.04597,-0.09543,0.01802,-0.0186,0.2319,0.14717,0.00565,0.09154,0.00251,0.07057999999999999,-0.15887,0.11243,0.10910999999999997,0.15586,0.08165,-0.01256,-0.19471,0.06473,0.09417,-0.24478000000000005,0.09166,0.08092,-0.06988,-0.03804,0.06227000000000001,0.26228,0.12907000000000002,-0.07584,-0.09101,0.19219,-0.01091,0.04045,-0.02207,-0.20522,-0.18257,-0.22057,0.13418,0.35226,0.12336,-0.22889,-0.01764,-0.20281,0.0201,0.008190000000000001,0.03976,-0.02364,-0.00813,-0.13379000000000002,0.03406,0.0934,-0.02354,-0.03829,0.24302,-0.01139,0.02055,0.05103,0.03614,-0.11279000000000003,0.0246,-0.13988,0.0067,0.01246,-0.06488,-0.04506,0.06885,-0.23242,0.13499,0.04754,-0.06699,-0.04933,0.01391,-0.09484,-0.09545,0.15123,-0.21571,0.22019,0.24337,0.05954,0.22419,0.05504,0.05334,0.01071,-0.06301,-0.16878,-0.052620000000000014,0.04487,0.03385,0.03769,0.10741
34,Empire_S04E03,61.0,Lucious,131.542,0.481,0.154,0.657,0.468,forward+backward,-0.17532,0.06798,0.14944000000000002,0.04381,0.02061,-0.07468,-0.01369,-0.15113,0.13465,-0.06397,0.23826,-0.00878,-0.07583,-0.1331,0.13168,0.07151,-0.13018,-0.12968,-0.06006,-0.08107,-0.01842,-0.0034200000000000003,0.0845,0.01497,-0.12435,-0.35807,-0.12427,-0.19811,0.057220000000000014,-0.01269,0.03569,0.02859,-0.16424,-0.017269999999999997,-0.047310000000000005,0.10369,-0.01873,-0.02649,0.11911,-0.05829,-0.10827,-0.06677000000000001,-0.0519,0.22492,0.23858,0.03113,0.0487,-0.02586,0.05801,-0.19411,0.0704,0.0508,0.06729,0.10369,0.07715,-0.12957,0.09508,0.03729,-0.16965999999999998,0.054720000000000005,0.0301,-0.07645,-0.0073,0.07088,0.31212,0.15958,-0.04577,-0.139,0.11627,-0.14065,-0.04575,0.12207,-0.15671,-0.14225,-0.26249,0.051870000000000006,0.4261,0.05309,-0.22968,-0.01641,-0.15067,0.02062,0.11857,0.05325,-0.04226,-0.07594,-0.17382,-0.05567,0.20859,-0.01322,-0.07508,0.17906,-0.02405,0.01008,0.04256,-0.01123,-0.00348,0.05047,-0.06081,-0.07488,0.05293,-0.01107,-0.05519,0.07704,-0.20176,0.20415,0.01746,0.04605,0.04379,-0.02725,-0.06389,-0.02226,0.16726,-0.26839,0.18412,0.18204,0.01071,0.1935,-0.04575,0.12437,-0.08287,0.0251,-0.16939,0.04015,0.02234,0.004,-0.03588,0.07761
35,Empire_S04E01,120.0,Andre,186.603,0.328,0.18600000000000005,0.579,0.632,forward+backward,-0.12169,0.11854,0.08909,-0.04693,0.016890000000000002,-0.03655,-0.032260000000000004,-0.07991000000000001,0.14040999999999998,0.00352,0.34949,-0.02495,-0.19988,-0.12317,0.0767,0.13145,-0.25256,-0.08385,-0.06547,-0.07057999999999999,0.0127,-0.057129999999999986,0.02545,0.09469,-0.16409,-0.37433,-0.13249,-0.1803,0.0796,-0.11028,-0.04725,0.01423,-0.24551,-0.09982,-0.02313,0.03528,0.0307,-0.08757000000000001,0.1705,-0.00056,-0.08136,-0.017730000000000003,0.03291,0.25111,0.17386,0.00409,0.08519,-0.00227,0.0131,-0.1589,0.12152,0.13472,0.15169000000000002,0.14455,-0.01336,-0.21385,0.02216,0.12752,-0.17817,0.05301,0.08827,-0.01935,-0.0389,0.01202,0.27694,0.13103,-0.12065,-0.10351,0.19644,-0.01907,0.006229999999999999,0.0016600000000000002,-0.20346,-0.17892,-0.28614,0.12754,0.3469,0.11807,-0.28169,-0.02146,-0.23596,0.00315,0.00847,0.01399,-0.0542,0.01355,-0.10295,0.068,0.13545,0.06307,2e-05,0.21157,0.00883,-0.04114,0.0741,0.03878,-0.04896,-0.035710000000000006,-0.14023,0.01401,-0.030930000000000006,-0.08544,-0.08082,0.11753,-0.24977,0.16782,0.11331,-0.057,-0.04803,0.04715,-0.07505,-0.0618,0.16763,-0.2961,0.20043,0.23244,0.09528,0.20129,-0.00199,0.12547,-0.04984,-0.07488,-0.1728,-0.02433,0.05033,-0.00811,0.01468,0.07773
36,Empire_S04E06,555.0,Cookie,473.807,0.698,0.344,0.831,0.5820000000000001,forward+backward,-0.13669,0.06214,0.06059,-0.02382,-0.0659,-0.17057999999999998,0.02746,-0.14406,0.22453,-0.09136,0.14189000000000002,-0.06642,-0.22603,-0.02536,-0.09823,0.15481,-0.14034000000000002,-0.16452,-0.01708,-0.07546,0.09911,-0.004229999999999999,0.05428,0.15996,-0.0281,-0.22558000000000006,-0.118,-0.13479000000000002,0.00817,-0.09459,0.061820000000000014,0.11657,-0.21594,-0.09917,0.03004,0.06348,0.00432,-0.06673,0.18247,-0.04646,-0.22585,-0.18573,0.13296,0.28781,0.1642,0.05712,-0.04991,-0.04088,0.08547,-0.20205,-0.04077,0.16502999999999998,0.0534,0.09018,0.02742,-0.21632,0.10999,0.01398,-0.18685,0.0238,0.03581,-0.11252,-0.02832,0.00038,0.27465,0.02878,-0.11465999999999997,-0.09905,0.22107,-0.24595,-0.02163,0.12778,-0.17421,-0.15875,-0.24848,-0.11456,0.45529,0.0552,-0.04524,0.12178,-0.11823,-0.01829,-0.029560000000000006,0.18094,-0.014469999999999997,0.11162,-0.06064,0.00733,0.16237,-0.05177,-0.03242,0.20909,-0.03215,-0.03,0.02235,0.00783,-0.01225,-0.008459999999999999,-0.14418,-0.017419999999999998,-0.04631,-0.07768,-0.03936,0.05401,-0.22398,0.04875,0.07512,0.00084,-0.091,0.03009,-0.13092,-0.08062000000000001,0.14149,-0.25467,0.2237,0.20259,0.02212,0.13128,-0.03475,0.11523,0.03725,-0.09298,-0.06706000000000001,-0.058420000000000014,0.0458,-0.05843,0.01466,0.0063100000000000005
